TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
86186,298,334.7390,308.1867,0.0334,---,338.3480,320.0141,0.0358, 5.3430
86186,317,334.7390,308.1867,0.0334,---,328.8024,330.5348,0.0359, 217.7004
86186,268,334.7390,308.1867,0.0334,---,356.2764,330.6473,-0.0081, 3.2509
86236,298,334.7390,308.1867,0.0334,---,338.3901,319.7791,0.0358, 5.4416
86236,317,334.7390,308.1867,0.0334,---,328.9689,330.5148,0.0359, 115.4403
86236,268,334.7390,308.1867,0.0334,---,356.5199,330.6467,-0.0081, 90.7099
86286,298,334.7390,308.1867,0.0334,---,338.4305,319.5436,0.0358, 5.4053
86286,317,334.7390,308.1867,0.0334,---,329.1344,330.4938,0.0359, 76.5819
86286,268,334.7390,308.1867,0.0334,---,356.7634,330.6461,-0.0081, 3.8070
86336,298,334.7390,308.1867,0.0334,---,338.4685,319.3078,0.0358, 5.8349
86336,317,334.7390,308.1867,0.0334,---,329.2988,330.4714,0.0359, 75.6048
86336,268,334.7390,308.1867,0.0334,---,357.0070,330.6454,-0.0081, 3.6494
86386,298,334.7390,308.1867,0.0334,---,338.5045,319.0716,0.0358, 5.5794
86386,317,334.7390,308.1867,0.0334,---,329.4618,330.4452,0.0359, 3.8771
86386,268,334.7390,308.1867,0.0334,---,357.2506,330.6447,-0.0081, 3.4029
86436,298,334.7390,308.1867,0.0334,---,338.5383,318.8351,0.0358, 5.6863
86436,317,334.7390,308.1867,0.0334,---,329.6241,330.4176,0.0358, 109.9104
86436,268,334.7390,308.1867,0.0334,---,357.4943,330.6440,-0.0081, 3.3745
86486,298,334.7390,308.1867,0.0334,---,338.5704,318.5983,0.0358, 5.7618
86486,317,334.7390,308.1867,0.0334,---,329.7859,330.3890,0.0358, 108.5875
86486,268,334.7390,308.1867,0.0334,---,357.7379,330.6432,-0.0081, 1000000.0000
86536,298,334.7390,308.1867,0.0334,---,338.6006,318.3612,0.0358, 6.0187
86536,317,334.7390,308.1867,0.0334,---,329.9473,330.3589,0.0358, 71.9348
86536,268,334.7390,308.1867,0.0334,---,357.9816,330.6425,-0.0081, 1000000.0000
86586,298,334.7390,308.1867,0.0334,---,338.6292,318.1238,0.0358, 6.0267
86586,317,334.7390,308.1867,0.0334,---,330.1082,330.3268,0.0358, 3.9179
86586,268,334.7390,308.1867,0.0334,---,358.2252,330.6418,-0.0081, 1000000.0000
86636,298,334.7390,308.1867,0.0334,---,338.6562,317.8862,0.0358, 5.9111
86636,317,334.7390,308.1867,0.0334,---,330.2687,330.2927,0.0358, 115.1307
86686,298,334.7390,308.1867,0.0334,---,338.6815,317.6484,0.0358, 5.2208
86686,317,334.7390,308.1867,0.0334,---,330.4279,330.2545,0.0358, 4.1130
86736,298,334.7390,308.1867,0.0334,---,338.7055,317.4105,0.0358, 5.3465
86736,317,334.7390,308.1867,0.0334,---,330.5869,330.2146,0.0358, 102.1765
86786,298,334.7390,308.1867,0.0334,---,338.7280,317.1723,0.0358, 5.4402
86786,317,334.7390,308.1867,0.0334,---,330.7463,330.1738,0.0358, 3.7119
86836,298,334.7390,308.1867,0.0334,---,338.7491,316.9341,0.0358, 5.2162
86836,317,334.7390,308.1867,0.0334,---,330.9046,330.1288,0.0358, 99.6762
86886,298,334.7390,308.1867,0.0334,---,338.7689,316.6956,0.0358, 5.3114
86886,317,334.7390,308.1867,0.0334,---,331.0617,330.0793,0.0358, 3.9151
86936,298,334.7390,308.1867,0.0334,---,338.7874,316.4571,0.0358, 5.3893
86936,317,334.7390,308.1867,0.0334,---,331.2195,330.0287,0.0358, 4.0317
86986,298,334.7390,308.1867,0.0334,---,338.8047,316.2185,0.0358, 5.4748
86986,317,334.7390,308.1867,0.0334,---,331.3770,329.9748,0.0358, 4.1918
87036,298,334.7390,308.1867,0.0334,---,338.8209,315.9797,0.0358, 4.8057
87036,317,334.7390,308.1867,0.0334,---,331.5352,329.9191,0.0358, 4.2461
87086,298,334.7390,308.1867,0.0334,---,338.8360,315.7409,0.0358, 3.8844
87086,317,334.7390,308.1867,0.0334,---,331.6943,329.8618,0.0358, 4.3389
87136,298,334.7390,308.1867,0.0334,---,338.8500,315.5020,0.0358, 3.9469
87136,317,334.7390,308.1867,0.0334,---,331.8524,329.7997,0.0358, 3.7090
87186,298,334.7390,308.1867,0.0334,---,338.8631,315.2630,0.0358, 3.1612
87186,317,334.7390,308.1867,0.0334,---,332.0091,329.7325,0.0358, 4.4927
87236,298,334.7390,308.1867,0.0334,---,338.8752,315.0239,0.0358, 2.4668
87236,317,334.7390,308.1867,0.0334,---,332.1672,329.6641,0.0357, 4.5807
87286,298,334.7390,308.1867,0.0334,---,338.8865,314.7849,0.0358, 1.9181
87286,317,334.7390,308.1867,0.0334,---,332.3251,329.5919,0.0357, 4.6464
87336,298,334.7390,308.1867,0.0334,---,338.8969,314.5457,0.0358, 1.9627
87336,317,334.7390,308.1867,0.0334,---,332.4841,329.5175,0.0357, 4.6859
87386,298,334.7390,308.1867,0.0334,---,338.9063,314.3065,0.0358, 1.5382
87386,317,334.7390,308.1867,0.0334,---,332.6410,329.4373,0.0357, 4.7446
87436,298,334.7390,308.1867,0.0334,---,338.9151,314.0672,0.0358, 1.2308
87436,317,334.7390,308.1867,0.0334,---,332.7986,329.3540,0.0357, 4.7747
87486,298,334.7390,308.1867,0.0334,---,338.9231,313.8280,0.0358, 1.0144
87486,317,334.7390,308.1867,0.0334,---,332.9560,329.2669,0.0357, 4.7570
87536,298,334.7390,308.1867,0.0334,---,338.9305,313.5887,0.0358, 1.1333
87536,317,334.7390,308.1867,0.0334,---,333.1150,329.1777,0.0357, 5.5947
87586,298,334.7390,308.1867,0.0334,---,338.9371,313.3493,0.0358, 0.9872
87586,317,334.7390,308.1867,0.0334,---,333.2733,329.0837,0.0357, 4.7741
87636,298,334.7390,308.1867,0.0334,---,338.9430,313.1099,0.0358, 1.0225
87636,317,334.7390,308.1867,0.0334,---,333.4302,328.9844,0.0357, 4.8701
87686,298,334.7390,308.1867,0.0334,---,338.9484,312.8705,0.0358, 1.1523
87686,317,334.7390,308.1867,0.0334,---,333.5864,328.8802,0.0357, 4.1114
87736,298,334.7390,308.1867,0.0334,---,338.9531,312.6311,0.0358, 1.3960
87736,317,334.7390,308.1867,0.0334,---,333.7425,328.7720,0.0357, 4.2340
87786,298,334.7390,308.1867,0.0334,---,338.9572,312.3917,0.0358, 1.7503
87786,317,334.7390,308.1867,0.0334,---,333.9011,328.6622,0.0357, 4.0830
87836,298,334.7390,308.1867,0.0334,---,338.9610,312.1522,0.0358, 1.7659
87836,317,334.7390,308.1867,0.0334,---,334.0576,328.5466,0.0357, 4.2082
87886,298,334.7390,308.1867,0.0334,---,338.9641,311.9127,0.0358, 2.2543
87886,317,334.7390,308.1867,0.0334,---,334.2111,328.4246,0.0357, 3.5162
87936,298,334.7390,308.1867,0.0334,---,338.9669,311.6732,0.0358, 2.8995
87936,317,334.7390,308.1867,0.0334,---,334.3640,328.2980,0.0357, 4.1272
87986,317,334.7390,308.1867,0.0334,---,334.5171,328.1672,0.0357, 4.7320
88036,317,334.7390,308.1867,0.0334,---,334.6671,328.0302,0.0357, 3.8164
88086,317,334.7390,308.1867,0.0334,---,334.8190,327.8904,0.0357, 4.5481
88136,317,334.7390,308.1867,0.0334,---,334.9686,327.7450,0.0357, 5.3465
88186,317,334.7390,308.1867,0.0334,---,335.1157,327.5938,0.0357, 3.8129
88236,317,334.7390,308.1867,0.0334,---,335.2620,327.4377,0.0357, 4.3145
88286,317,334.7390,308.1867,0.0334,---,335.4076,327.2768,0.0357, 4.9394
88336,317,334.7390,308.1867,0.0334,---,335.5488,327.1096,0.0357, 3.6883
88386,317,334.7390,308.1867,0.0334,---,335.6880,326.9372,0.0357, 4.0885
88436,317,334.7390,308.1867,0.0334,---,335.8266,326.7607,0.0357, 4.5261
88486,317,334.7390,308.1867,0.0334,---,335.9637,326.5800,0.0357, 5.0654
88536,317,334.7390,308.1867,0.0334,---,336.0948,326.3940,0.0357, 5.0575
88586,317,334.7390,308.1867,0.0334,---,336.2219,326.2037,0.0357, 5.6126
88636,317,334.7390,308.1867,0.0334,---,336.3469,326.0102,0.0357, 4.2332
88686,317,334.7390,308.1867,0.0334,---,336.4658,325.8125,0.0357, 4.3731
88736,317,334.7390,308.1867,0.0334,---,336.5809,325.6114,0.0358, 4.6214
88786,317,334.7390,308.1867,0.0334,---,336.6934,325.4076,0.0358, 5.0000
88836,317,334.7390,308.1867,0.0334,---,336.8027,325.2009,0.0358, 5.0897
88886,317,334.7390,308.1867,0.0334,---,336.9075,324.9915,0.0358, 5.1987
88936,317,334.7390,308.1867,0.0334,---,337.0062,324.7791,0.0358, 5.4930
88936,312,334.7390,308.1867,0.0334,---,311.2173,330.4353,0.0106, 1000000.0000
88986,317,334.7390,308.1867,0.0334,---,337.1022,324.5646,0.0358, 4.3428
88986,312,334.7390,308.1867,0.0334,---,311.4906,330.4373,0.0106, 1000000.0000
89036,317,334.7390,308.1867,0.0334,---,337.1968,324.3485,0.0358, 4.4464
89036,312,334.7390,308.1867,0.0334,---,311.7617,330.4394,0.0106, 1000000.0000
89086,317,334.7390,308.1867,0.0334,---,337.2888,324.1306,0.0358, 4.6919
89086,312,334.7390,308.1867,0.0334,---,312.0304,330.4414,0.0106, 1000000.0000
89136,317,334.7390,308.1867,0.0334,---,337.3771,323.9108,0.0358, 4.7421
89136,312,334.7390,308.1867,0.0334,---,312.2971,330.4435,0.0105, 1000000.0000
89186,317,334.7390,308.1867,0.0334,---,337.4615,323.6893,0.0358, 4.8668
89186,312,334.7390,308.1867,0.0334,---,312.5619,330.4456,0.0105, 3.3771
89236,317,334.7390,308.1867,0.0334,---,337.5426,323.4663,0.0358, 5.0053
89236,312,334.7390,308.1867,0.0334,---,312.8250,330.4477,0.0105, 4.5387
89286,312,334.7390,308.1867,0.0334,---,313.0864,330.4498,0.0105, 3.7577
89286,317,334.7390,308.1867,0.0334,---,337.6207,323.2419,0.0358, 5.1344
89336,317,334.7390,308.1867,0.0334,---,337.6959,323.0163,0.0358, 5.2124
89336,312,334.7390,308.1867,0.0334,---,313.3466,330.4518,0.0105, 3.7291
89386,317,334.7390,308.1867,0.0334,---,337.7681,322.7895,0.0358, 5.2693
89386,312,334.7390,308.1867,0.0334,---,313.6052,330.4539,0.0104, 3.7353
89436,317,334.7390,308.1867,0.0334,---,337.8372,322.5615,0.0358, 5.3802
89436,312,334.7390,308.1867,0.0334,---,313.8628,330.4560,0.0104, 3.7164
89486,317,334.7390,308.1867,0.0334,---,337.9034,322.3326,0.0358, 5.5497
89486,312,334.7390,308.1867,0.0334,---,314.1191,330.4581,0.0104, 3.6992
89536,317,334.7390,308.1867,0.0334,---,337.9667,322.1027,0.0358, 5.5833
89536,312,334.7390,308.1867,0.0334,---,314.3745,330.4602,0.0104, 3.6528
89586,317,334.7390,308.1867,0.0334,---,338.0269,321.8719,0.0358, 5.8040
89586,312,334.7390,308.1867,0.0334,---,314.6290,330.4623,0.0104, 3.5924
89636,317,334.7390,308.1867,0.0334,---,338.0844,321.6403,0.0358, 5.9857
89636,312,334.7390,308.1867,0.0334,---,314.8827,330.4644,0.0104, 1000000.0000
89686,317,334.7390,308.1867,0.0334,---,338.1396,321.4079,0.0358, 4.8606
89686,312,334.7390,308.1867,0.0334,---,315.1344,330.4665,0.0104, 1000000.0000
89736,317,334.7390,308.1867,0.0334,---,338.1923,321.1749,0.0358, 4.9837
89736,312,334.7390,308.1867,0.0334,---,315.3798,330.4686,0.0102, 3.6519
89786,317,334.7390,308.1867,0.0334,---,338.2425,320.9413,0.0358, 4.9271
89786,312,334.7390,308.1867,0.0334,---,315.6099,330.4707,0.0102, 3.8807
89836,317,334.7390,308.1867,0.0334,---,338.2903,320.7071,0.0358, 5.0174
89836,312,334.7390,308.1867,0.0334,---,315.8166,330.4726,0.0105, 4.0258
89886,317,334.7390,308.1867,0.0334,---,338.3357,320.4724,0.0358, 5.1213
89886,312,334.7390,308.1867,0.0334,---,315.9981,330.4744,0.0110, 91.4086
89936,317,334.7390,308.1867,0.0334,---,338.3789,320.2371,0.0358, 5.2440
89936,312,334.7390,308.1867,0.0334,---,316.1547,330.4761,0.0115, 3.5817
89986,317,334.7390,308.1867,0.0334,---,338.4193,320.0014,0.0358, 5.3269
89986,312,334.7390,308.1867,0.0334,---,316.2865,330.4777,0.0120, 4.0477
90036,317,334.7390,308.1867,0.0334,---,338.4577,319.7653,0.0358, 5.5324
90036,312,334.7390,308.1867,0.0334,---,316.3936,330.4792,0.0124, 3.6953
90086,317,334.7390,308.1867,0.0334,---,338.4939,319.5287,0.0358, 5.6114
90086,312,334.7390,308.1867,0.0334,---,316.4759,330.4805,0.0127, 3.4029
90136,317,334.7390,308.1867,0.0334,---,338.5283,319.2919,0.0358, 5.7251
90136,312,334.7390,308.1867,0.0334,---,316.5332,330.4815,0.0129, 3.9961
90186,317,334.7390,308.1867,0.0334,---,338.5608,319.0547,0.0358, 5.5452
90186,312,334.7390,308.1867,0.0334,---,316.5598,330.4819,0.0131, 84.0036
90236,317,334.7390,308.1867,0.0334,---,338.5915,318.8172,0.0358, 5.6478
90236,312,334.7390,308.1867,0.0334,---,316.5627,330.4819,0.0132, 83.9669
90286,317,334.7390,308.1867,0.0334,---,338.6205,318.5795,0.0358, 5.7351
90286,312,334.7390,308.1867,0.0334,---,316.5632,330.4819,0.0129, 83.9611
90336,317,334.7390,308.1867,0.0334,---,338.6478,318.3416,0.0358, 5.7976
90336,312,334.7390,308.1867,0.0334,---,316.5640,330.4820,0.0123, 83.9521
90386,317,334.7390,308.1867,0.0334,---,338.6737,318.1034,0.0358, 5.9678
90386,312,334.7390,308.1867,0.0334,---,316.5649,330.4820,0.0117, 83.9947
90436,317,334.7390,308.1867,0.0334,---,338.6979,317.8650,0.0358, 6.0448
90436,312,334.7390,308.1867,0.0334,---,316.5658,330.4820,0.0110, 83.9303
90486,317,334.7390,308.1867,0.0334,---,338.7207,317.6265,0.0358, 5.8857
90486,312,334.7390,308.1867,0.0334,---,316.5666,330.4820,0.0105, 83.9217
90536,317,334.7390,308.1867,0.0334,---,338.7421,317.3878,0.0358, 5.2781
90536,312,334.7390,308.1867,0.0334,---,316.5672,330.4820,0.0101, 83.9127
90586,317,334.7390,308.1867,0.0334,---,338.7622,317.1489,0.0358, 5.3806
90586,312,334.7390,308.1867,0.0334,---,316.5676,330.4820,0.0098, 83.9076
90636,317,334.7390,308.1867,0.0334,---,338.7810,316.9100,0.0358, 5.1436
90636,312,334.7390,308.1867,0.0334,---,316.5678,330.4820,0.0096, 83.9051
90686,317,334.7390,308.1867,0.0334,---,338.7987,316.6709,0.0358, 5.5265
90686,312,334.7390,308.1867,0.0334,---,316.5679,330.4820,0.0095, 83.9598
90736,317,334.7390,308.1867,0.0334,---,338.8151,316.4317,0.0358, 5.2989
90736,312,334.7390,308.1867,0.0334,---,316.5680,330.4820,0.0095, 83.9595
90736,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
90786,317,334.7390,308.1867,0.0334,---,338.8304,316.1924,0.0358, 5.3872
90786,312,334.7390,308.1867,0.0334,---,316.5679,330.4820,0.0095, 83.9602
90786,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
90836,317,334.7390,308.1867,0.0334,---,338.8447,315.9531,0.0358, 4.7152
90836,312,334.7390,308.1867,0.0334,---,316.5678,330.4820,0.0096, 83.9613
90836,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
90886,317,334.7390,308.1867,0.0334,---,338.8580,315.7137,0.0358, 3.8332
90886,312,334.7390,308.1867,0.0334,---,316.5677,330.4820,0.0096, 83.9595
90886,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
90936,317,334.7390,308.1867,0.0334,---,338.8704,315.4742,0.0358, 3.8714
90936,312,334.7390,308.1867,0.0334,---,316.5676,330.4820,0.0097, 83.9078
90936,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
90986,317,334.7390,308.1867,0.0334,---,338.8818,315.2346,0.0358, 3.1105
90986,312,334.7390,308.1867,0.0334,---,316.5675,330.4820,0.0098, 83.9620
90986,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91036,317,334.7390,308.1867,0.0334,---,338.8923,314.9950,0.0358, 2.4161
91036,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0216
91036,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91086,317,334.7390,308.1867,0.0334,---,338.9020,314.7553,0.0358, 1.8649
91086,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9664
91086,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91136,317,334.7390,308.1867,0.0334,---,338.9110,314.5156,0.0358, 1.4556
91136,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9664
91136,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91186,317,334.7390,308.1867,0.0334,---,338.9192,314.2758,0.0358, 1.5134
91186,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0099, 84.0227
91186,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91236,317,334.7390,308.1867,0.0334,---,338.9266,314.0360,0.0358, 1.2218
91236,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0099, 84.0189
91236,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91286,317,334.7390,308.1867,0.0334,---,338.9333,313.7962,0.0358, 1.0045
91286,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0099, 83.9668
91286,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91336,317,334.7390,308.1867,0.0334,---,338.9394,313.5564,0.0358, 0.9388
91336,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9635
91336,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91386,317,334.7390,308.1867,0.0334,---,338.9449,313.3165,0.0358, 1.0242
91386,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0223
91386,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91436,317,334.7390,308.1867,0.0334,---,338.9499,313.0766,0.0358, 1.0352
91436,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0224
91436,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91486,317,334.7390,308.1867,0.0334,---,338.9543,312.8367,0.0358, 1.1834
91486,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9664
91486,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91536,317,334.7390,308.1867,0.0334,---,338.9579,312.5968,0.0358, 1.4361
91536,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
91536,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91586,317,334.7390,308.1867,0.0334,---,338.9613,312.3568,0.0358, 1.8108
91586,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
91586,339,334.7390,308.1867,0.0334,---,334.7390,308.1867,0.0334, 1000000.0000
91636,317,334.7390,308.1867,0.0334,---,338.9641,312.1168,0.0358, 1.8585
91636,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
91686,317,334.7390,308.1867,0.0334,---,338.9668,311.8769,0.0358, 2.4094
91686,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9631
91736,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
91786,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
91836,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
91886,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
91936,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
91986,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
92036,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
92086,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
92136,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
92186,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
92236,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
92286,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
92336,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
92386,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
92436,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
92486,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
92536,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
92586,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
92636,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
92686,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
92736,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
92786,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
92836,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
92886,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
92936,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
92986,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
93036,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
93086,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
93136,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
93186,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
93236,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
93286,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
93336,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
93386,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
93436,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
93486,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
93536,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
93586,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
93636,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
93686,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
93736,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
93786,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
93836,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
93886,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
93936,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
93936,300,334.7390,308.1867,0.0334,---,354.0099,326.5211,-0.0196, 1000000.0000
93986,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
93986,300,334.7390,308.1867,0.0334,---,353.7866,326.5193,-0.0196, 1000000.0000
94036,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
94036,300,334.7390,308.1867,0.0334,---,353.5629,326.5175,-0.0196, 1000000.0000
94086,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
94086,300,334.7390,308.1867,0.0334,---,353.3389,326.5157,-0.0195, 20.0514
94136,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
94136,300,334.7390,308.1867,0.0334,---,353.1144,326.5142,-0.0195, 18.4455
94186,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
94186,300,334.7390,308.1867,0.0334,---,352.8898,326.5126,-0.0195, 16.7909
94236,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
94236,300,334.7390,308.1867,0.0334,---,352.6648,326.5112,-0.0195, 3.0988
94286,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
94286,300,334.7390,308.1867,0.0334,---,352.4397,326.5099,-0.0195, 3.6638
94336,300,334.7390,308.1867,0.0334,---,352.2144,326.5086,-0.0195, 2.8192
94336,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
94386,300,334.7390,308.1867,0.0334,---,351.9890,326.5074,-0.0195, 2.8656
94386,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
94436,300,334.7390,308.1867,0.0334,---,351.7634,326.5063,-0.0195, 6.3834
