TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
1618425630064,8344,FRONT-eval,336,vehicle,22.0151,24.9689,-0.0372,1000000.0000
1618425630272,8394,FRONT-eval,336,vehicle,21.9719,25.2003,-0.0373,1000000.0000
1618425637137,9894,FRONT-eval,264,vehicle,25.6029,27.9911,-0.0451,1000000.0000
1618425637360,9944,FRONT-eval,264,vehicle,25.6034,27.7592,-0.0451,1000000.0000
1618425637589,9994,FRONT-eval,264,vehicle,25.6040,27.5273,-0.0451,1000000.0000
1618425637852,10044,FRONT-eval,264,vehicle,25.6046,27.2954,-0.0451,1000000.0000
1618425638076,10094,FRONT-eval,264,vehicle,25.6053,27.0635,-0.0451,1000000.0000
1618425638300,10144,FRONT-eval,264,vehicle,25.6061,26.8316,-0.0451,1000000.0000
1618425638514,10194,FRONT-eval,264,vehicle,25.6071,26.5996,-0.0451,1000000.0000
1618425638740,10244,FRONT-eval,264,vehicle,25.6080,26.3677,-0.0451,1000000.0000
1618425638951,10294,FRONT-eval,264,vehicle,25.6091,26.1357,-0.0451,1000000.0000
1618425639238,10344,FRONT-eval,264,vehicle,25.6102,25.9037,-0.0451,1000000.0000
1618425639463,10394,FRONT-eval,264,vehicle,25.6114,25.6717,-0.0451,1000000.0000
1618425639687,10444,FRONT-eval,264,vehicle,25.6125,25.4397,-0.0451,1000000.0000
1618425639923,10494,FRONT-eval,264,vehicle,25.6139,25.2077,-0.0451,1000000.0000
1618425640138,10544,FRONT-eval,264,vehicle,25.6151,24.9757,-0.0451,1000000.0000
1618425640389,10594,FRONT-eval,264,vehicle,25.6165,24.7437,-0.0451,1000000.0000
1618425640622,10644,FRONT-eval,264,vehicle,25.6180,24.5116,-0.0451,1000000.0000
1618425640828,10694,FRONT-eval,264,vehicle,25.6194,24.2795,-0.0451,1000000.0000
1618425641051,10744,FRONT-eval,264,vehicle,25.6209,24.0474,-0.0451,1000000.0000
1618425641288,10794,FRONT-eval,264,vehicle,25.6225,23.8153,-0.0451,1000000.0000
1618425641559,10844,FRONT-eval,264,vehicle,25.6240,23.5832,-0.0451,1000000.0000
1618425641804,10894,FRONT-eval,264,vehicle,25.6256,23.3511,-0.0451,1000000.0000
1618425642048,10944,FRONT-eval,264,vehicle,25.6273,23.1190,-0.0451,1000000.0000
1618425642262,10994,FRONT-eval,264,vehicle,25.6290,22.8868,-0.0451,1000000.0000
1618425642503,11044,FRONT-eval,264,vehicle,25.6307,22.6547,-0.0451,1000000.0000
1618425642721,11094,FRONT-eval,264,vehicle,25.6324,22.4225,-0.0451,1000000.0000
1618425642940,11144,FRONT-eval,264,vehicle,25.6342,22.1903,-0.0451,1000000.0000
1618425643173,11194,FRONT-eval,264,vehicle,25.6359,21.9581,-0.0451,1000000.0000
1618425643424,11244,FRONT-eval,264,vehicle,25.6378,21.7259,-0.0451,1000000.0000
1618425643627,11294,FRONT-eval,264,vehicle,25.6396,21.4937,-0.0451,1000000.0000
1618425643840,11344,FRONT-eval,264,vehicle,25.6414,21.2614,-0.0451,1000000.0000
1618425644078,11394,FRONT-eval,264,vehicle,25.6432,21.0292,-0.0451,1000000.0000
1618425644326,11444,FRONT-eval,264,vehicle,25.6451,20.7969,-0.0451,1000000.0000
1618425644544,11494,FRONT-eval,264,vehicle,25.6469,20.5647,-0.0451,1000000.0000
1618425644747,11544,FRONT-eval,264,vehicle,25.6487,20.3324,-0.0451,1000000.0000
1618425644951,11594,FRONT-eval,264,vehicle,25.6506,20.1016,-0.0451,1000000.0000
1618425645173,11644,FRONT-eval,264,vehicle,25.6525,19.8779,-0.0450,1000000.0000
1618425645401,11694,FRONT-eval,264,vehicle,25.6544,19.6676,-0.0449,1000000.0000
1618425645621,11744,FRONT-eval,264,vehicle,25.6562,19.4756,-0.0447,1000000.0000
1618425645854,11794,FRONT-eval,264,vehicle,25.6578,19.3046,-0.0446,1000000.0000
1618425646070,11844,FRONT-eval,264,vehicle,25.6594,19.1559,-0.0445,1000000.0000
1618425646312,11894,FRONT-eval,264,vehicle,25.6608,19.0302,-0.0443,1000000.0000
1618425646569,11944,FRONT-eval,264,vehicle,25.6622,18.9278,-0.0442,1000000.0000
1618425646801,11994,FRONT-eval,264,vehicle,25.6634,18.8488,-0.0442,1000000.0000
1618425647044,12044,FRONT-eval,264,vehicle,25.6641,18.7940,-0.0441,1000000.0000
1618425647277,12094,FRONT-eval,264,vehicle,25.6644,18.7751,-0.0440,1000000.0000
1618425647521,12144,FRONT-eval,264,vehicle,25.6644,18.7751,-0.0440,1000000.0000
1618425647753,12194,FRONT-eval,264,vehicle,25.6644,18.7749,-0.0441,1000000.0000
1618425648013,12244,FRONT-eval,264,vehicle,25.6644,18.7747,-0.0443,1000000.0000
1618425648235,12294,FRONT-eval,264,vehicle,25.6644,18.7746,-0.0445,1000000.0000
1618425648472,12344,FRONT-eval,264,vehicle,25.6644,18.7745,-0.0447,1000000.0000
1618425648693,12394,FRONT-eval,264,vehicle,25.6644,18.7744,-0.0448,1000000.0000
1618425648923,12444,FRONT-eval,264,vehicle,25.6644,18.7743,-0.0449,1000000.0000
1618425649158,12494,FRONT-eval,264,vehicle,25.6644,18.7742,-0.0449,1000000.0000
1618425649399,12544,FRONT-eval,264,vehicle,25.6644,18.7742,-0.0450,1000000.0000
1618425649595,12594,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0450,1000000.0000
1618425649821,12644,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0450,1000000.0000
1618425650056,12694,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0450,1000000.0000
1618425650281,12744,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0450,1000000.0000
1618425650504,12794,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425650736,12844,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425650956,12894,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425651205,12944,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425651417,12994,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425651647,13044,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
1618425651886,13094,FRONT-eval,264,vehicle,25.6644,18.7741,-0.0451,1000000.0000
